Starting global run 1 using dataset data/30mio.csv
initializing connection...
importing data...
200000;6897
400000;13079
600000;19649
800000;24977
1000000;31654
1200000;36722
1400000;42525
1600000;47889
1800000;53045
2000000;59478
2200000;65331
2400000;70642
2600000;76848
2800000;83314
3000000;89837
3200000;95656
3400000;103527
3600000;109603
3800000;116370
4000000;122539
4200000;129195
4400000;135146
4600000;142385
4800000;147454
5000000;152801
5200000;157658
5400000;162998
5600000;168266
5800000;173437
6000000;178346
6200000;182911
6400000;187512
6600000;192211
6800000;196768
7000000;201515
7200000;206583
7400000;211350
7600000;215776
7800000;220798
8000000;225075
8200000;231160
8400000;236388
8600000;240828
8800000;247703
9000000;252651
9200000;257362
9400000;262503
9600000;273824
9800000;279321
10000000;284538
10200000;289549
10400000;295105
10600000;300863
10800000;305761
11000000;311805
11200000;317037
11400000;322807
11600000;328365
11800000;335111
12000000;340397
12200000;346261
12400000;351083
12600000;356161
12800000;363200
13000000;368363
13200000;373703
13400000;379642
13600000;387371
13800000;392537
14000000;399899
14200000;404852
14400000;415207
14600000;421354
14800000;426532
15000000;433266
15200000;439830
15400000;445151
15600000;457916
15800000;463689
16000000;471585
16200000;478574
16400000;484631
16600000;491799
16800000;498439
17000000;505613
17200000;512550
17400000;521350
17600000;528087
17800000;534741
18000000;540048
18200000;551662
18400000;560845
18600000;567227
18800000;573800
19000000;583734
19200000;590386
19400000;597612
19600000;609997
19800000;618513
20000000;628647
20200000;635436
20400000;641935
20600000;652688
20800000;665466
21000000;669775
21200000;674535
21400000;678289
21600000;682049
21800000;686354
22000000;691150
22200000;695744
22400000;701012
22600000;706815
22800000;712399
23000000;717834
23200000;722451
23400000;727449
23600000;732523
23800000;738360
24000000;743480
24200000;747937
24400000;756915
24600000;760934
24800000;765348
25000000;770289
25200000;776822
25400000;782001
25600000;786714
25800000;795805
26000000;800483
26200000;804162
26400000;809957
26600000;814372
26800000;819608
27000000;824254
27200000;828600
27400000;838793
27600000;842643
27800000;846610
28000000;849722
28200000;855944
28400000;859261
28600000;863515
28800000;867805
29000000;879071
29200000;883787
29400000;889368
29600000;895089
29800000;900830
took 904 seconds for 29926800 documents (33104 documents / s)
creating indexes...
a;88227
f;108504
b;109058
initializing available stations...
initializing time range...
initializing available datatypes...
processing the benchmark...
query 1
singwitz;4;1278824311148;1278997111148;1278
singwitz;9;1278182292490;1278355092490;584
singwitz;22;1278424042988;1278596842988;286
singwitz;19;1297382945564;1297555745564;535
singwitz;34;1309828778768;1310001578768;593
singwitz;51;1293238278476;1293411078476;536
singwitz;36;1298321514339;1298494314339;587
singwitz;36;1307357645208;1307530445208;644
singwitz;18;1271692153301;1271864953301;687
singwitz;38;1262431492119;1262604292119;720
query 2
singwitz;43;1233069152624;18
singwitz;22;1269719051179;15
singwitz;27;1273455361006;14
singwitz;27;1288120248622;15
singwitz;31;1285161061136;6
singwitz;58;1274371693785;9
singwitz;39;1257165030042;15
singwitz;51;1310142755254;14
singwitz;7;1272530763106;20
singwitz;17;1268596752980;5
query 3
singwitz;59;1280862258138;1281035058138;636
singwitz;57;1252704763679;1252877563679;579
singwitz;27;1256596934904;1256769734904;613
singwitz;32;1295022489090;1295195289090;560
singwitz;3;1294280596072;1294453396072;278
singwitz;23;1252428129349;1252600929349;203
singwitz;58;1222552954733;1222725754733;606
singwitz;24;1274049297600;1274222097600;686
singwitz;52;1241268891620;1241441691620;591
singwitz;7;1256812935639;1256985735639;322
query 4
singwitz;37;1220372880000;31176
singwitz;0;1220372880000;14600
singwitz;56;1220372880000;38118
singwitz;18;1220372880000;18270
singwitz;44;1220372880000;14269
singwitz;35;1220372880000;12136
singwitz;46;1220372880000;21246
singwitz;55;1220372880000;17237
singwitz;19;1220372880000;25109
singwitz;17;1220372880000;25474
query 5
singwitz;33;1227847955903;1228020755903;472
singwitz;34;1262453042980;1262625842980;450
singwitz;41;1248127438257;1248300238257;37
singwitz;47;1259330315017;1259503115017;468
singwitz;10;1258264254793;1258437054793;428
singwitz;21;1311777841750;1311950641750;447
singwitz;35;1307373761934;1307546561934;419
singwitz;44;1249223668035;1249396468035;446
singwitz;27;1284990322755;1285163122755;457
singwitz;34;1229779940456;1229952740456;123
query 6
singwitz;47;1229318447837;1229491247837;208
singwitz;43;1308867464543;1309040264543;540
singwitz;43;1312028680886;1312201480886;323
singwitz;43;1233567414322;1233740214322;222
singwitz;36;1221955813050;1222128613050;240
singwitz;11;1299667811108;1299840611108;438
singwitz;32;1245460560838;1245633360838;569
singwitz;0;1287230368076;1287403168076;460
singwitz;43;1298715260619;1298888060619;439
singwitz;49;1285090789142;1285263589142;310
query 7
singwitz;52;18260
singwitz;36;17459
singwitz;27;16707
singwitz;13;14369
singwitz;26;12756
singwitz;15;16650
singwitz;3;16715
singwitz;38;16471
singwitz;21;12794
singwitz;37;16680
query 8
singwitz;0;59183
singwitz;53;32944
singwitz;49;33890
singwitz;48;32599
singwitz;11;33054
singwitz;52;33205
singwitz;55;32486
singwitz;53;32751
singwitz;16;42502
singwitz;0;41739
