Starting global run 1 using dataset data/30mio.csv
initializing connection...
importing data...
200000;4487
400000;7742
600000;10939
800000;14078
1000000;17312
1200000;20840
1400000;24113
1600000;27577
1800000;30761
2000000;34585
2200000;37591
2400000;41325
2600000;45310
2800000;49062
3000000;53162
3200000;57023
3400000;60228
3600000;63566
3800000;66974
4000000;70643
4200000;74042
4400000;77328
4600000;80855
4800000;84313
5000000;88633
5200000;92321
5400000;96294
5600000;100066
5800000;104906
6000000;108197
6200000;111800
6400000;115031
6600000;118562
6800000;121995
7000000;125141
7200000;128503
7400000;131906
7600000;135193
7800000;138781
8000000;142047
8200000;146060
8400000;149292
8600000;152799
8800000;156064
9000000;159200
9200000;162355
9400000;167119
9600000;170505
9800000;173736
10000000;177897
10200000;181474
10400000;184749
10600000;188054
10800000;191530
11000000;194659
11200000;197753
11400000;201020
11600000;204043
11800000;208053
12000000;211803
12200000;215093
12400000;218345
12600000;221725
12800000;226813
13000000;230443
13200000;234320
13400000;238551
13600000;242920
13800000;246837
14000000;250895
14200000;254891
14400000;258688
14600000;263373
14800000;266562
15000000;270131
15200000;273616
15400000;276954
15600000;280541
15800000;285496
16000000;288773
16200000;292660
16400000;296008
16600000;299145
16800000;302542
17000000;306013
17200000;309274
17400000;312937
17600000;316403
17800000;319820
18000000;324358
18200000;327827
18400000;331344
18600000;334768
18800000;338300
19000000;341907
19200000;346683
19400000;350182
19600000;353552
19800000;357797
20000000;361060
20200000;364441
20400000;367932
20600000;371555
20800000;375069
21000000;378433
21200000;382079
21400000;385416
21600000;389597
21800000;392877
22000000;396454
22200000;399993
22400000;404687
22600000;408916
22800000;412847
23000000;416289
23200000;420552
23400000;423875
23600000;427456
23800000;430834
24000000;434458
24200000;437697
24400000;441066
24600000;444507
24800000;448085
25000000;452540
25200000;456398
25400000;459608
25600000;463870
25800000;467670
26000000;471382
26200000;475394
26400000;479333
26600000;483539
26800000;487854
27000000;492028
27200000;496260
27400000;500378
27600000;504361
27800000;508355
28000000;512324
28200000;516151
28400000;519436
28600000;524775
28800000;528288
29000000;531571
29200000;535372
29400000;540517
29600000;543860
29800000;547776
took 549 seconds for 29926800 documents (54511 documents / s)
creating indexes...
a;188363
f;221797
b;221625
initializing available stations...
initializing time range...
initializing available datatypes...
processing the benchmark...
query 1
singwitz;4;1278824311148;1278997111148;4053
singwitz;9;1278182292490;1278355092490;154
singwitz;22;1278424042988;1278596842988;151
singwitz;19;1297382945564;1297555745564;75
singwitz;34;1309828778768;1310001578768;201
singwitz;51;1293238278476;1293411078476;107
singwitz;36;1298321514339;1298494314339;121
singwitz;36;1307357645208;1307530445208;196
singwitz;18;1271692153301;1271864953301;252
singwitz;38;1262431492119;1262604292119;213
query 2
singwitz;43;1233069152624;7
singwitz;22;1269719051179;4
singwitz;27;1273455361006;7
singwitz;27;1288120248622;0
singwitz;31;1285161061136;0
singwitz;58;1274371693785;7
singwitz;39;1257165030042;8
singwitz;51;1310142755254;1
singwitz;7;1272530763106;4
singwitz;17;1268596752980;3
query 3
singwitz;59;1280862258138;1281035058138;204
singwitz;57;1252704763679;1252877563679;169
singwitz;27;1256596934904;1256769734904;283
singwitz;32;1295022489090;1295195289090;102
singwitz;3;1294280596072;1294453396072;91
singwitz;23;1252428129349;1252600929349;181
singwitz;58;1222552954733;1222725754733;174
singwitz;24;1274049297600;1274222097600;234
singwitz;52;1241268891620;1241441691620;217
singwitz;7;1256812935639;1256985735639;230
query 4
singwitz;37;1220372880000;15
singwitz;0;1220372880000;1
singwitz;56;1220372880000;2
singwitz;18;1220372880000;1
singwitz;44;1220372880000;2
singwitz;35;1220372880000;2
singwitz;46;1220372880000;2
singwitz;55;1220372880000;3
singwitz;19;1220372880000;1
singwitz;17;1220372880000;1
query 5
singwitz;33;1227847955903;1228020755903;329
singwitz;34;1262453042980;1262625842980;398
singwitz;41;1248127438257;1248300238257;35
singwitz;47;1259330315017;1259503115017;475
singwitz;10;1258264254793;1258437054793;521
singwitz;21;1311777841750;1311950641750;397
singwitz;35;1307373761934;1307546561934;319
singwitz;44;1249223668035;1249396468035;301
singwitz;27;1284990322755;1285163122755;348
singwitz;34;1229779940456;1229952740456;212
query 6
singwitz;47;1229318447837;1229491247837;422
singwitz;43;1308867464543;1309040264543;541
singwitz;43;1312028680886;1312201480886;357
singwitz;43;1233567414322;1233740214322;301
singwitz;36;1221955813050;1222128613050;367
singwitz;11;1299667811108;1299840611108;267
singwitz;32;1245460560838;1245633360838;372
singwitz;0;1287230368076;1287403168076;606
singwitz;43;1298715260619;1298888060619;231
singwitz;49;1285090789142;1285263589142;436
query 7
singwitz;52;33811
singwitz;36;24959
singwitz;27;27771
singwitz;13;25601
singwitz;26;24413
singwitz;15;24386
singwitz;3;24509
singwitz;38;24486
singwitz;21;24385
singwitz;37;25194
query 8
singwitz;0;68685
singwitz;53;58190
singwitz;49;58663
singwitz;48;59339
singwitz;11;61375
singwitz;52;61954
singwitz;55;59191
singwitz;53;57976
singwitz;16;58525
singwitz;0;59997
Starting global run 2 using dataset data/30mio.csv
initializing connection...
importing data...
200000;126294
400000;199834
600000;297537
800000;322216
1000000;343315
1200000;399049
1400000;432964
1600000;488247
1800000;584983
2000000;614985
2200000;686909
2400000;724367
2600000;743462
2800000;876068
3000000;921147
3200000;946213
3400000;970779
3600000;1062203
3800000;1134408
4000000;1186967
4200000;1243465
4400000;1314600
4600000;1382625
4800000;1432957
5000000;1470155
5200000;1535211
5400000;1564028
5600000;1596418
5800000;1633848
6000000;1662718
6200000;1697918
6400000;1791330
6600000;1822081
6800000;1840113
7000000;1869319
7200000;1903333
7400000;1943548
7600000;2030276
7800000;2064190
8000000;2147774
8200000;2208928
8400000;2245747
8600000;2307482
8800000;2342853
9000000;2387433
9200000;2473059
9400000;2525158
9600000;2565734
9800000;2595329
10000000;2630018
10200000;2680647
10400000;2715075
10600000;2792809
10800000;2820198
11000000;2828652
11200000;2936096
11400000;2968051
11600000;3038722
11800000;3050395
12000000;3105812
12200000;3132192
12400000;3179114
12600000;3292344
12800000;3351504
13000000;3368975
13200000;3448318
13400000;3531228
13600000;3575307
13800000;3666966
14000000;3695466
14200000;3719862
14400000;3779840
14600000;3861329
14800000;3905313
15000000;3968445
15200000;4064783
15400000;4088919
15600000;4184248
15800000;4254314
16000000;4269242
16200000;4336821
16400000;4475437
16600000;4624416
16800000;4671235
17000000;4726324
17200000;4778854
17400000;4808423
17600000;4827407
17800000;4864441
18000000;4878699
18200000;4919266
18400000;4939263
18600000;4972794
18800000;5026224
19000000;5063554
19200000;5124085
19400000;5150812
19600000;5177574
19800000;5204111
20000000;5246435
20200000;5279400
20400000;5320726
20600000;5336665
20800000;5374201
21000000;5399915
21200000;5470103
21400000;5489983
21600000;5521960
21800000;5550965
22000000;5573277
22200000;5666872
22400000;5685147
22600000;5712467
22800000;5787304
23000000;5817157
23200000;5876395
23400000;5891166
23600000;5927327
23800000;5985377
24000000;6018358
24200000;6058070
24400000;6089803
24600000;6163114
24800000;6208787
25000000;6242288
25200000;6295132
25400000;6340246
25600000;6355638
25800000;6432479
26000000;6456319
26200000;6498387
26400000;6529176
26600000;6565706
26800000;6601254
27000000;6615070
27200000;6656727
27400000;6678665
27600000;6729414
27800000;6781977
28000000;6795589
28200000;6865685
28400000;6887126
28600000;6933342
28800000;6971542
29000000;7004561
29200000;7064299
29400000;7087315
29600000;7144975
29800000;7159260
took 7191 seconds for 29926800 documents (4161 documents / s)
creating indexes...
a;802
f;1
b;1
initializing available stations...
initializing time range...
initializing available datatypes...
processing the benchmark...
query 1
singwitz;4;1278824311148;1278997111148;5116
singwitz;9;1278182292490;1278355092490;3576
singwitz;22;1278424042988;1278596842988;515
singwitz;19;1297382945564;1297555745564;3597
singwitz;34;1309828778768;1310001578768;4006
singwitz;51;1293238278476;1293411078476;3583
singwitz;36;1298321514339;1298494314339;3541
singwitz;36;1307357645208;1307530445208;3860
singwitz;18;1271692153301;1271864953301;3597
singwitz;38;1262431492119;1262604292119;3805
query 2
singwitz;43;1233069152624;1
singwitz;22;1269719051179;1
singwitz;27;1273455361006;0
singwitz;27;1288120248622;0
singwitz;31;1285161061136;1
singwitz;58;1274371693785;1
singwitz;39;1257165030042;0
singwitz;51;1310142755254;0
singwitz;7;1272530763106;1
singwitz;17;1268596752980;1
query 3
singwitz;59;1280862258138;1281035058138;3418
singwitz;57;1252704763679;1252877563679;3628
singwitz;27;1256596934904;1256769734904;3938
singwitz;32;1295022489090;1295195289090;3596
singwitz;3;1294280596072;1294453396072;277
singwitz;23;1252428129349;1252600929349;587
singwitz;58;1222552954733;1222725754733;3568
singwitz;24;1274049297600;1274222097600;4207
singwitz;52;1241268891620;1241441691620;3844
singwitz;7;1256812935639;1256985735639;813
query 4
singwitz;37;1220372880000;803
singwitz;0;1220372880000;1
singwitz;56;1220372880000;536
singwitz;18;1220372880000;1
singwitz;44;1220372880000;2
singwitz;35;1220372880000;1
singwitz;46;1220372880000;2
singwitz;55;1220372880000;3
singwitz;19;1220372880000;1
singwitz;17;1220372880000;1
query 5
singwitz;33;1227847955903;1228020755903;5617
singwitz;34;1262453042980;1262625842980;1534
singwitz;41;1248127438257;1248300238257;1
singwitz;47;1259330315017;1259503115017;9605
singwitz;10;1258264254793;1258437054793;9289
singwitz;21;1311777841750;1311950641750;7607
singwitz;35;1307373761934;1307546561934;994
singwitz;44;1249223668035;1249396468035;7355
singwitz;27;1284990322755;1285163122755;8877
singwitz;34;1229779940456;1229952740456;5373
query 6
singwitz;47;1229318447837;1229491247837;3320
singwitz;43;1308867464543;1309040264543;5358
singwitz;43;1312028680886;1312201480886;5386
singwitz;43;1233567414322;1233740214322;6692
singwitz;36;1221955813050;1222128613050;900
singwitz;11;1299667811108;1299840611108;7030
singwitz;32;1245460560838;1245633360838;7891
singwitz;0;1287230368076;1287403168076;9347
singwitz;43;1298715260619;1298888060619;1051
singwitz;49;1285090789142;1285263589142;3911
query 7
singwitz;52;118835
singwitz;36;56559
singwitz;27;56575
singwitz;13;49412
singwitz;26;57825
singwitz;15;56963
singwitz;3;56618
singwitz;38;58166
singwitz;21;49634
singwitz;37;57072
query 8
singwitz;0;303807
singwitz;53;138253
singwitz;49;130587
singwitz;48;128408
singwitz;11;128530
singwitz;52;131523
singwitz;55;133999
singwitz;53;114466
singwitz;16;115217
singwitz;0;119183
Starting global run 3 using dataset data/30mio.csv
initializing connection...
importing data...
200000;119468
400000;144031
600000;223578
800000;244852
1000000;279526
1200000;371422
1400000;429246
1600000;455439
1800000;501166
2000000;538551
2200000;610786
2400000;635432
2600000;663039
2800000;765376
3000000;934023
3200000;1035413
3400000;1065843
3600000;1158128
3800000;1200587
4000000;1236620
4200000;1313949
4400000;1374428
4600000;1409013
4800000;1449566
5000000;1483723
5200000;1553487
5400000;1605237
5600000;1630427
5800000;1676357
6000000;1711457
6200000;1741858
6400000;1799682
6600000;1838906
6800000;1870616
7000000;1919687
7200000;1964824
7400000;1999274
7600000;2048585
7800000;2094727
8000000;2116710
8200000;2164485
8400000;2186007
8600000;2209873
8800000;2293765
9000000;2317640
9200000;2373265
9400000;2426839
9600000;2468108
9800000;2520689
10000000;2563843
10200000;2667962
10400000;2707158
10600000;2753045
10800000;2820060
11000000;2873103
11200000;2963222
11400000;3018541
11600000;3126948
11800000;3178506
12000000;3216790
12200000;3307399
12400000;3342155
12600000;3415536
12800000;3514956
13000000;3536483
13200000;3638919
13400000;3688587
13600000;3781598
13800000;3825588
14000000;3877041
14200000;3912715
14400000;3977163
14600000;4037360
14800000;4109684
15000000;4147671
15200000;4222724
15400000;4292957
15600000;4358740
15800000;4404175
16000000;4432627
16200000;4531425
16400000;4573685
16600000;4612318
16800000;4659777
17000000;4702290
17200000;4752006
17400000;4800681
17600000;4830683
17800000;4900312
